purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
13,Mercedes-Benz,Vito,23326,2022,van,Gray,3,Gasoline,Automatic
24,BMW,M5,21921,2022,sedan,Black,3,Diesel,Manual
38,BMW,Series 8,29065,2022,sedan,Silver,5,Electric,Manual
5,Mercedes-Benz,GLS,27751,2022,SUV,White,3,Hybrid,Automatic
13,BMW,Series 1,36676,2022,hatchback,Blue,3,Diesel,Manual
14,BMW,Series 4,26591,2022,coupe,Blue,3,Diesel,Automatic
15,Mercedes-Benz,E Class,11270,2022,sedan,Black,3,Hybrid,Manual
9,Mercedes-Benz,Vito,20444,2022,van,Black,3,Electric,Automatic
26,BMW,Series 8,39960,2022,sedan,Silver,3,Electric,Manual
28,Mercedes-Benz,B Class,6408,2022,hatchback,Red,5,Hybrid,Automatic
47,Audi,A5,17928,2022,sedan,White,3,Electric,Manual
20,BMW,Series 2,36230,2022,coupe,Red,5,Diesel,Automatic
38,Mercedes-Benz,A Class,14664,2022,hatchback,White,5,Gasoline,Manual
4,Audi,A4,18278,2022,sedan,Black,5,Hybrid,Manual
28,BMW,Series 5,42681,2022,combie,White,3,Gasoline,Manual
21,Mercedes-Benz,C Class,15582,2022,sedan,White,5,Hybrid,Automatic
14,Mercedes-Benz,GLC,30342,2022,SUV,Blue,3,Gasoline,Automatic
43,BMW,Series 1,34497,2022,hatchback,Silver,5,Diesel,Manual
23,BMW,Series 7,49975,2022,sedan,Red,3,Gasoline,Manual
13,Audi,A5,21818,2022,sedan,Silver,3,Diesel,Automatic
16,Mercedes-Benz,S Class,12133,2022,sedan,Black,5,Electric,Manual
15,Audi,A5,26865,2022,sedan,White,3,Electric,Manual
46,Audi,Q5,29059,2022,SUV,Red,3,Gasoline,Manual
48,BMW,Series 2,23350,2022,coupe,Red,5,Electric,Manual
31,Audi,A7,8422,2022,sedan,Gray,3,Gasoline,Manual
30,Mercedes-Benz,E Class,16466,2022,combie,Black,5,Diesel,Manual
40,Mercedes-Benz,C Class,17950,2022,combie,White,3,Diesel,Automatic
38,Audi,A5,38817,2022,sedan,White,3,Diesel,Automatic
6,Audi,Q7,22436,2022,SUV,White,5,Diesel,Automatic
46,BMW,M5,13851,2022,sedan,Black,5,Hybrid,Manual
43,Mercedes-Benz,Vito,28587,2022,van,Blue,5,Gasoline,Automatic
28,Audi,A3,15384,2022,sedan,Gray,3,Gasoline,Automatic
36,Audi,A1,14432,2022,hatchback,Red,5,Electric,Manual
31,Audi,A3,22096,2022,hatchback,White,3,Hybrid,Manual
10,Mercedes-Benz,R Class,6685,2022,minivan,White,3,Gasoline,Manual
32,BMW,Series 2,13421,2022,coupe,White,5,Electric,Automatic
30,Audi,A1,21017,2022,hatchback,Black,3,Gasoline,Manual
5,Mercedes-Benz,S Class,37359,2022,sedan,Black,3,Hybrid,Automatic
50,Mercedes-Benz,E Class,15323,2022,sedan,Blue,3,Hybrid,Manual
46,Audi,A7,36873,2022,sedan,Silver,5,Gasoline,Automatic
33,Mercedes-Benz,GLS,41215,2022,SUV,Silver,3,Electric,Manual
4,Mercedes-Benz,C Class,27996,2022,sedan,White,3,Hybrid,Manual
26,Audi,Q5,24147,2022,SUV,Red,5,Gasoline,Automatic
34,BMW,M5,45183,2022,sedan,Blue,3,Electric,Manual
6,Mercedes-Benz,R Class,29212,2022,minivan,White,3,Hybrid,Automatic
4,BMW,Series 3,34657,2022,combie,Silver,5,Hybrid,Manual
50,Audi,A1,12693,2022,hatchback,Blue,3,Hybrid,Automatic
38,Mercedes-Benz,R Class,22313,2022,minivan,Blue,3,Hybrid,Automatic
6,Audi,A6,24636,2022,sedan,Silver,5,Diesel,Automatic
45,Audi,A7,28332,2022,sedan,Red,5,Diesel,Automatic
49,Mercedes-Benz,GLC,14524,2022,SUV,Black,3,Electric,Manual
15,BMW,Series 1,24493,2022,hatchback,Red,3,Hybrid,Automatic
40,Mercedes-Benz,E Class,32085,2022,sedan,White,5,Electric,Automatic
40,Audi,A4,35402,2022,sedan,Blue,3,Diesel,Automatic
33,Audi,A8,43265,2022,sedan,Red,3,Hybrid,Manual
9,Audi,Q3,41128,2022,SUV,Silver,3,Electric,Manual
33,Audi,A7,29219,2022,sedan,Red,3,Diesel,Automatic
43,Audi,Q7,21225,2022,SUV,Silver,3,Gasoline,Automatic
21,Audi,A4,21452,2022,sedan,Red,5,Diesel,Manual
28,BMW,Series 6,23976,2022,sedan,Red,3,Electric,Automatic
43,Mercedes-Benz,B Class,43400,2022,hatchback,Black,3,Hybrid,Manual
12,Audi,Q5,13949,2022,SUV,Blue,5,Diesel,Manual
40,BMW,Series 2,41090,2022,coupe,Gray,3,Diesel,Manual
18,BMW,Series 7,38624,2022,sedan,Black,3,Hybrid,Automatic
5,Mercedes-Benz,S Class,24283,2022,sedan,Silver,3,Diesel,Manual
43,BMW,Series 8,31339,2022,sedan,Black,3,Electric,Manual
9,Audi,A4,11109,2022,sedan,Gray,5,Hybrid,Manual
12,BMW,Series 2,32426,2022,coupe,Blue,3,Gasoline,Manual
45,Audi,A7,33919,2022,sedan,Red,3,Hybrid,Automatic
19,Audi,Q3,38598,2022,SUV,Red,5,Diesel,Automatic
3,Audi,A7,16516,2022,sedan,Blue,3,Diesel,Automatic
18,BMW,Series 8,25377,2022,coupe,Blue,3,Hybrid,Manual
22,Audi,A3,29218,2022,hatchback,Blue,3,Diesel,Manual
14,Mercedes-Benz,Vito,16531,2022,van,Black,3,Diesel,Automatic
43,Mercedes-Benz,R Class,33324,2022,minivan,Gray,3,Electric,Automatic
17,Mercedes-Benz,Vito,33054,2022,van,Blue,5,Electric,Automatic
39,Mercedes-Benz,A Class,35396,2022,hatchback,Red,5,Hybrid,Automatic
36,BMW,Series 7,31739,2022,sedan,Red,5,Hybrid,Automatic
18,Mercedes-Benz,Vito,41838,2022,van,White,3,Gasoline,Automatic
8,Audi,A5,44891,2022,sedan,Blue,3,Diesel,Automatic
37,Mercedes-Benz,E Class,17411,2022,combie,Gray,3,Hybrid,Automatic
39,BMW,Series 5,20141,2022,sedan,White,5,Electric,Automatic
14,Audi,Q5,39079,2022,SUV,White,5,Diesel,Manual
14,Audi,A8,32595,2022,sedan,Red,5,Electric,Manual
2,Audi,A3,22920,2022,hatchback,Black,5,Hybrid,Automatic
31,Audi,Q5,27533,2022,SUV,Gray,5,Diesel,Automatic
19,Mercedes-Benz,Vito,17562,2022,van,Blue,5,Hybrid,Manual
44,Audi,Q3,36417,2022,SUV,White,3,Diesel,Manual
26,BMW,Series 7,33007,2022,sedan,Red,3,Gasoline,Manual
1,Mercedes-Benz,Vito,45561,2022,van,Black,3,Electric,Manual
23,BMW,Series 5,16165,2022,sedan,Gray,3,Hybrid,Automatic
21,Audi,A8,15140,2022,sedan,Black,3,Electric,Automatic
8,BMW,Series 7,41223,2022,sedan,Silver,5,Diesel,Manual
21,Audi,Q3,17032,2022,SUV,Gray,5,Gasoline,Manual
16,BMW,M3,28645,2022,sedan,Black,5,Hybrid,Automatic
47,Audi,A3,27993,2022,hatchback,Red,3,Hybrid,Automatic
39,Audi,A5,33822,2022,sedan,Red,5,Electric,Manual
38,BMW,Series 3,21284,2022,sedan,Blue,3,Diesel,Automatic
35,Audi,A7,10234,2022,sedan,Red,3,Hybrid,Automatic
38,Audi,Q7,8472,2022,SUV,Blue,5,Hybrid,Manual
6,Mercedes-Benz,C Class,43386,2022,sedan,Silver,5,Diesel,Manual
21,Audi,Q3,9243,2022,SUV,White,3,Electric,Manual
13,BMW,Series 3,25720,2022,combie,Red,3,Diesel,Manual
26,Mercedes-Benz,C Class,39502,2022,sedan,White,3,Diesel,Automatic
11,Mercedes-Benz,GLA,26881,2022,SUV,White,5,Electric,Manual
48,Audi,A1,40980,2022,sedan,White,3,Hybrid,Automatic
8,Audi,A5,36891,2022,sedan,Silver,5,Electric,Automatic
48,Mercedes-Benz,GLS,34397,2022,SUV,White,5,Hybrid,Manual
37,BMW,Series 7,43312,2022,sedan,Silver,5,Gasoline,Manual
48,BMW,Series 7,36244,2022,sedan,Red,5,Electric,Manual
10,BMW,Series 4,36519,2022,coupe,Black,3,Gasoline,Manual
13,Audi,A4,39433,2022,sedan,Blue,5,Diesel,Automatic
4,Audi,A3,17319,2022,sedan,Gray,3,Gasoline,Manual
16,Audi,A5,26821,2022,sedan,White,3,Gasoline,Automatic
10,Mercedes-Benz,GLA,31441,2022,SUV,Red,5,Hybrid,Manual
12,BMW,M5,21081,2022,sedan,Red,3,Hybrid,Manual
50,BMW,Series 6,17635,2022,combie,Silver,5,Electric,Automatic
36,BMW,M5,48527,2022,sedan,Gray,5,Hybrid,Automatic
22,Mercedes-Benz,A Class,11785,2022,hatchback,Red,5,Hybrid,Manual
4,Mercedes-Benz,R Class,43086,2022,minivan,Black,5,Hybrid,Manual
6,Audi,A1,39554,2022,hatchback,Silver,5,Gasoline,Manual
8,BMW,M3,19869,2022,sedan,Black,5,Gasoline,Manual
39,Mercedes-Benz,C Class,11338,2022,sedan,White,3,Diesel,Automatic
49,Audi,A4,18720,2022,sedan,Blue,5,Electric,Automatic
8,Mercedes-Benz,B Class,35871,2022,hatchback,White,3,Gasoline,Automatic
15,Mercedes-Benz,Vito,27916,2022,van,Blue,5,Diesel,Manual
25,BMW,Series 2,26551,2022,coupe,White,5,Electric,Manual
10,BMW,Series 6,20643,2022,sedan,Red,5,Diesel,Manual
33,Audi,A8,39271,2022,sedan,Gray,3,Electric,Automatic
46,Mercedes-Benz,Vito,11397,2022,van,Blue,3,Gasoline,Automatic
48,BMW,Series 8,42717,2022,sedan,Black,3,Diesel,Automatic
17,Audi,A8,39482,2022,sedan,Gray,5,Electric,Automatic
11,Audi,A8,7055,2022,sedan,Silver,3,Hybrid,Automatic
22,Mercedes-Benz,C Class,44569,2022,combie,Red,3,Electric,Manual
2,Audi,A8,34972,2022,sedan,Red,5,Gasoline,Manual
6,Audi,A1,28903,2022,sedan,White,5,Electric,Automatic
33,Mercedes-Benz,C Class,31255,2022,sedan,Black,5,Electric,Automatic
30,BMW,Series 8,44642,2022,coupe,White,5,Electric,Manual
34,Audi,A6,17493,2022,combie,White,3,Gasoline,Manual
33,Mercedes-Benz,S Class,42403,2022,sedan,Black,5,Gasoline,Automatic
46,Mercedes-Benz,E Class,33228,2022,sedan,Silver,3,Hybrid,Automatic
15,BMW,Series 7,18855,2022,sedan,White,5,Hybrid,Automatic
26,BMW,Series 7,15215,2022,sedan,Black,3,Gasoline,Automatic
2,Mercedes-Benz,Vito,40590,2022,van,Silver,3,Hybrid,Automatic
16,Mercedes-Benz,GLS,23811,2022,SUV,Blue,3,Electric,Manual
37,Audi,A5,21471,2022,sedan,Red,5,Gasoline,Automatic
23,Audi,A3,30137,2022,hatchback,White,5,Diesel,Manual
34,Audi,A8,21507,2022,sedan,Black,5,Electric,Automatic
21,Audi,A8,38158,2022,sedan,Silver,3,Electric,Automatic
42,Audi,Q7,11564,2022,SUV,White,3,Diesel,Automatic
12,BMW,Series 1,31323,2022,hatchback,Gray,3,Diesel,Manual
47,Audi,Q7,17860,2022,SUV,White,3,Electric,Automatic
20,BMW,M3,40434,2022,sedan,Gray,5,Diesel,Manual
16,Audi,A6,20149,2022,sedan,Silver,3,Diesel,Automatic
37,BMW,Series 8,39712,2022,coupe,Red,3,Diesel,Manual
28,Audi,A5,14309,2022,sedan,Red,3,Hybrid,Manual
36,BMW,Series 7,32480,2022,sedan,Red,3,Electric,Automatic
47,Mercedes-Benz,S Class,36476,2022,sedan,Black,3,Hybrid,Manual
23,Mercedes-Benz,E Class,24764,2022,sedan,White,3,Hybrid,Manual
44,BMW,Series 7,29369,2022,sedan,Gray,3,Electric,Manual
28,BMW,Series 3,22170,2022,combie,White,3,Gasoline,Automatic
23,Audi,Q5,28291,2022,SUV,White,3,Electric,Manual
15,Mercedes-Benz,R Class,38708,2022,minivan,Black,5,Gasoline,Automatic
27,Audi,A6,39225,2022,combie,Blue,5,Electric,Manual
8,BMW,Series 5,18107,2022,sedan,White,5,Diesel,Manual
29,BMW,Series 5,36260,2022,combie,Black,5,Gasoline,Manual
16,Audi,A6,9916,2022,sedan,White,5,Electric,Automatic
17,BMW,Series 8,13711,2022,coupe,Black,3,Diesel,Automatic
4,Audi,A6,29235,2022,sedan,Gray,3,Hybrid,Automatic
38,BMW,Series 7,6849,2022,sedan,Black,3,Diesel,Automatic
27,Mercedes-Benz,GLS,17821,2022,SUV,Red,3,Electric,Automatic
22,Mercedes-Benz,GLA,28196,2022,SUV,Blue,3,Electric,Automatic
33,BMW,Series 6,32182,2022,sedan,Silver,5,Electric,Automatic
21,BMW,M5,37175,2022,sedan,Silver,5,Gasoline,Manual
6,BMW,Series 5,28488,2022,sedan,Red,3,Diesel,Manual
45,BMW,Series 3,35843,2022,sedan,Gray,3,Hybrid,Manual
14,Mercedes-Benz,GLA,33090,2022,SUV,Black,3,Diesel,Manual
10,BMW,Series 2,37356,2022,coupe,White,3,Diesel,Manual
35,Audi,A7,22408,2022,sedan,Black,5,Hybrid,Automatic
45,BMW,M5,31302,2022,sedan,White,3,Electric,Automatic
23,BMW,Series 5,31737,2022,sedan,Gray,5,Electric,Manual
21,BMW,Series 4,44312,2022,coupe,Black,5,Electric,Manual
30,Audi,A5,14226,2022,sedan,Black,5,Diesel,Automatic
25,Mercedes-Benz,A Class,14113,2022,hatchback,Red,3,Hybrid,Manual
5,Audi,A8,30743,2022,sedan,Black,3,Electric,Manual
14,BMW,M3,8460,2022,sedan,Black,3,Gasoline,Manual
25,BMW,Series 6,35125,2022,combie,Black,5,Hybrid,Manual
12,Audi,A8,32375,2022,sedan,Red,5,Gasoline,Automatic
10,Mercedes-Benz,Vito,33124,2022,van,Silver,3,Electric,Manual
6,Mercedes-Benz,GLS,21031,2022,SUV,Black,5,Hybrid,Manual
19,BMW,M5,23473,2022,sedan,Red,5,Gasoline,Automatic
9,Mercedes-Benz,GLC,27633,2022,SUV,Silver,5,Electric,Manual
40,Mercedes-Benz,E Class,41728,2022,combie,Red,5,Electric,Automatic
29,Audi,Q7,31685,2022,SUV,Red,3,Hybrid,Manual
41,Audi,Q5,30999,2022,SUV,Blue,5,Gasoline,Automatic
35,BMW,M5,32078,2022,sedan,Black,5,Hybrid,Automatic
16,Mercedes-Benz,GLA,40201,2022,SUV,Blue,5,Hybrid,Manual
14,BMW,Series 6,15084,2022,sedan,Gray,5,Gasoline,Automatic
41,BMW,Series 3,5771,2022,sedan,Red,3,Gasoline,Manual
11,Audi,A8,34684,2022,sedan,Gray,5,Diesel,Manual
5,Audi,A8,11441,2022,sedan,White,5,Diesel,Manual
49,BMW,Series 2,22744,2022,coupe,White,3,Hybrid,Automatic
15,Audi,A1,40071,2022,hatchback,Gray,5,Hybrid,Manual
40,Audi,Q3,19241,2022,SUV,White,5,Gasoline,Manual
35,Audi,A5,27305,2022,sedan,White,5,Diesel,Manual
47,Mercedes-Benz,A Class,30412,2022,hatchback,Red,5,Hybrid,Manual
49,BMW,Series 4,36985,2022,coupe,Blue,3,Gasoline,Manual
27,Audi,A4,40328,2022,sedan,White,5,Hybrid,Manual
18,Mercedes-Benz,S Class,46679,2022,sedan,Blue,3,Diesel,Automatic
30,Mercedes-Benz,B Class,18297,2022,hatchback,Blue,5,Diesel,Manual
25,BMW,Series 5,10485,2022,combie,Black,3,Diesel,Automatic
7,Audi,A8,37185,2022,sedan,Blue,3,Hybrid,Manual
8,Audi,A6,40001,2022,combie,Black,5,Gasoline,Automatic
26,Audi,Q7,21041,2022,SUV,White,5,Diesel,Automatic
36,Mercedes-Benz,GLC,8810,2022,SUV,Black,5,Electric,Manual
46,BMW,Series 4,12243,2022,coupe,Blue,3,Electric,Manual
25,Audi,A1,37445,2022,hatchback,Red,5,Gasoline,Manual
30,BMW,Series 4,26620,2022,coupe,Blue,5,Hybrid,Automatic
45,BMW,Series 7,14651,2022,sedan,Gray,3,Diesel,Manual
6,Audi,A7,36875,2022,sedan,Blue,5,Electric,Automatic
23,Mercedes-Benz,GLA,26824,2022,SUV,Gray,3,Hybrid,Automatic
23,BMW,Series 2,22973,2022,coupe,Blue,3,Gasoline,Manual
30,Audi,A8,26325,2022,sedan,Silver,3,Electric,Manual
22,Mercedes-Benz,Vito,40272,2022,van,Silver,3,Diesel,Automatic
36,Mercedes-Benz,C Class,23389,2022,sedan,Blue,3,Hybrid,Manual
27,BMW,Series 8,20175,2022,sedan,Blue,5,Gasoline,Manual
31,BMW,M3,47907,2022,sedan,White,3,Electric,Manual
15,Audi,Q3,7615,2022,SUV,Silver,3,Hybrid,Manual
49,BMW,Series 1,38030,2022,hatchback,Silver,3,Gasoline,Manual
7,BMW,Series 8,14965,2022,sedan,Silver,3,Hybrid,Automatic
45,BMW,M5,9608,2022,sedan,Red,5,Diesel,Automatic
42,Mercedes-Benz,A Class,24821,2022,hatchback,Blue,3,Electric,Automatic
48,Audi,Q7,46045,2022,SUV,Blue,5,Diesel,Automatic
13,Mercedes-Benz,R Class,29865,2022,minivan,Blue,5,Diesel,Automatic
35,BMW,Series 4,9486,2022,coupe,Silver,3,Diesel,Automatic
15,Audi,A3,30752,2022,sedan,White,3,Gasoline,Manual
33,Audi,Q5,40349,2022,SUV,Blue,3,Hybrid,Automatic
33,BMW,M3,47026,2022,sedan,Silver,5,Hybrid,Automatic
45,Audi,A1,33311,2022,sedan,Red,3,Electric,Manual
21,Audi,A5,34166,2022,sedan,Gray,5,Hybrid,Manual
45,Audi,A8,35811,2022,sedan,Blue,3,Hybrid,Manual
44,BMW,Series 7,41015,2022,sedan,Blue,5,Hybrid,Manual
10,Mercedes-Benz,E Class,25967,2022,combie,White,3,Hybrid,Manual
20,BMW,Series 2,34475,2022,coupe,White,3,Electric,Automatic
32,Mercedes-Benz,A Class,10812,2022,hatchback,White,5,Diesel,Automatic
39,Mercedes-Benz,GLS,32545,2022,SUV,Silver,5,Diesel,Manual
32,Mercedes-Benz,GLA,19972,2022,SUV,Black,5,Diesel,Manual
31,Audi,Q5,30191,2022,SUV,White,3,Hybrid,Manual
32,Audi,A7,21880,2022,sedan,Black,5,Gasoline,Automatic
42,BMW,Series 6,16829,2022,combie,Black,3,Electric,Automatic
27,Audi,Q5,28835,2022,SUV,Gray,5,Gasoline,Manual
1,BMW,M3,24536,2022,sedan,Red,3,Gasoline,Manual
43,BMW,Series 4,18040,2022,coupe,White,5,Electric,Manual
9,Audi,Q5,17502,2022,SUV,Red,3,Electric,Automatic
39,Audi,A4,44083,2022,sedan,Black,5,Gasoline,Manual
44,Mercedes-Benz,R Class,15244,2022,minivan,Black,3,Electric,Automatic
24,BMW,M5,19990,2022,sedan,Black,3,Gasoline,Manual
2,Mercedes-Benz,R Class,17436,2022,minivan,Blue,3,Diesel,Manual
18,BMW,Series 7,20646,2022,sedan,Silver,3,Electric,Manual
22,Audi,A8,16592,2022,sedan,Silver,5,Gasoline,Automatic
21,BMW,Series 2,15229,2022,coupe,Red,3,Hybrid,Automatic
29,Mercedes-Benz,GLS,33935,2022,SUV,Gray,3,Electric,Manual
19,Audi,Q7,29943,2022,SUV,Black,3,Diesel,Manual
29,BMW,Series 6,46022,2022,combie,White,5,Hybrid,Automatic
46,Audi,Q5,45753,2022,SUV,White,3,Diesel,Automatic
24,BMW,M3,32989,2022,sedan,Gray,5,Hybrid,Manual
50,Mercedes-Benz,S Class,16381,2022,sedan,Blue,5,Hybrid,Manual
35,Mercedes-Benz,GLS,39415,2022,SUV,Red,5,Hybrid,Automatic
45,Audi,Q3,35053,2022,SUV,Black,3,Gasoline,Automatic
40,Mercedes-Benz,GLC,21456,2022,SUV,White,5,Electric,Automatic
35,Mercedes-Benz,GLS,20165,2022,SUV,White,5,Electric,Automatic
19,Mercedes-Benz,R Class,48094,2022,minivan,Silver,5,Gasoline,Manual
5,BMW,Series 8,35656,2022,sedan,Black,3,Hybrid,Automatic
25,BMW,Series 8,34018,2022,sedan,Gray,3,Diesel,Manual
24,Mercedes-Benz,E Class,24295,2022,combie,Black,5,Diesel,Automatic
2,Mercedes-Benz,E Class,44244,2022,sedan,Black,3,Electric,Manual
9,Audi,Q5,30234,2022,SUV,White,5,Gasoline,Manual
17,Mercedes-Benz,B Class,46154,2022,hatchback,Red,5,Hybrid,Manual
23,Audi,Q3,37184,2022,SUV,White,5,Diesel,Automatic
46,Audi,A3,18317,2022,hatchback,Black,5,Hybrid,Automatic
16,Mercedes-Benz,C Class,46675,2022,sedan,Black,5,Electric,Manual
20,Audi,Q3,12168,2022,SUV,Blue,5,Electric,Manual
6,Mercedes-Benz,GLS,33247,2022,SUV,White,5,Gasoline,Manual
47,Audi,A4,37231,2022,sedan,White,5,Hybrid,Automatic
26,BMW,Series 7,33674,2022,sedan,Blue,3,Gasoline,Manual
33,Mercedes-Benz,B Class,21645,2022,hatchback,Blue,5,Gasoline,Manual
4,BMW,Series 8,27402,2022,coupe,White,3,Gasoline,Manual
32,Audi,A3,38169,2022,sedan,Black,5,Hybrid,Manual
27,Mercedes-Benz,GLS,17326,2022,SUV,Gray,5,Diesel,Manual
24,BMW,Series 3,11454,2022,combie,Red,3,Electric,Automatic
24,Audi,Q5,40719,2022,SUV,Blue,3,Hybrid,Automatic
31,BMW,Series 8,27813,2022,sedan,Red,5,Electric,Automatic
36,Audi,A5,13279,2022,sedan,Black,5,Electric,Manual
42,Mercedes-Benz,C Class,43854,2022,combie,White,5,Gasoline,Automatic
29,Mercedes-Benz,C Class,24353,2022,combie,Blue,3,Hybrid,Automatic
14,BMW,Series 8,45020,2022,sedan,Blue,5,Hybrid,Manual
43,BMW,Series 4,21212,2022,coupe,Red,5,Electric,Automatic
2,Mercedes-Benz,E Class,21559,2022,sedan,Silver,5,Gasoline,Manual
14,Mercedes-Benz,C Class,27531,2022,combie,Black,3,Gasoline,Manual
41,Audi,A7,11345,2022,sedan,Red,3,Hybrid,Manual
35,Mercedes-Benz,GLA,43371,2022,SUV,Red,3,Electric,Automatic
40,Audi,A4,19615,2022,sedan,Blue,5,Hybrid,Manual
3,Audi,A6,41376,2022,sedan,White,5,Diesel,Automatic
26,Audi,Q7,17094,2022,SUV,Silver,5,Gasoline,Manual
43,BMW,Series 4,18481,2022,coupe,Blue,5,Gasoline,Automatic
25,BMW,Series 5,12772,2022,combie,Blue,3,Diesel,Manual
15,Mercedes-Benz,GLS,41471,2022,SUV,Red,5,Diesel,Manual
18,Mercedes-Benz,Vito,41328,2022,van,Blue,5,Hybrid,Manual
48,Mercedes-Benz,E Class,27689,2022,combie,Red,5,Diesel,Automatic
27,BMW,Series 1,10394,2022,hatchback,Black,5,Gasoline,Automatic
21,Mercedes-Benz,GLA,31626,2022,SUV,Red,5,Electric,Automatic
32,Mercedes-Benz,GLS,29597,2022,SUV,Gray,3,Diesel,Manual
44,Audi,Q3,18336,2022,SUV,Silver,3,Diesel,Automatic
21,Audi,A1,33337,2022,hatchback,Blue,5,Hybrid,Automatic
35,Audi,A7,23802,2022,sedan,Gray,5,Diesel,Manual
42,BMW,Series 5,17881,2022,sedan,Silver,5,Electric,Automatic
39,Audi,Q5,25904,2022,SUV,Silver,5,Diesel,Automatic
33,Audi,A1,39001,2022,sedan,Red,5,Diesel,Manual
22,Audi,A5,38951,2022,sedan,Black,5,Gasoline,Automatic
37,Mercedes-Benz,A Class,44479,2022,hatchback,White,3,Electric,Manual
38,BMW,Series 6,29740,2022,combie,Blue,3,Hybrid,Automatic
32,Audi,A4,23395,2022,sedan,Red,3,Hybrid,Manual
24,Audi,A7,21741,2022,sedan,Silver,3,Diesel,Automatic
18,BMW,M3,29615,2022,sedan,White,3,Gasoline,Manual
24,BMW,Series 8,41299,2022,sedan,Silver,5,Gasoline,Manual
42,Audi,A4,35984,2022,sedan,White,5,Gasoline,Automatic
48,Mercedes-Benz,B Class,12631,2022,hatchback,Gray,5,Diesel,Manual
31,BMW,Series 8,23103,2022,sedan,Blue,5,Gasoline,Automatic
48,Audi,Q5,34574,2022,SUV,Silver,3,Electric,Automatic
43,Audi,A3,40776,2022,hatchback,Red,5,Hybrid,Automatic
33,BMW,Series 4,36869,2022,coupe,Gray,5,Hybrid,Automatic
38,BMW,Series 2,47955,2022,coupe,Blue,3,Diesel,Manual
30,Audi,A5,17215,2022,sedan,Blue,3,Hybrid,Automatic
24,BMW,M5,38097,2022,sedan,White,3,Electric,Manual
43,Audi,A1,22541,2022,sedan,Black,5,Diesel,Automatic
43,Mercedes-Benz,C Class,32784,2022,sedan,Red,3,Hybrid,Manual
36,Mercedes-Benz,E Class,49208,2022,combie,Red,3,Hybrid,Manual
20,BMW,Series 4,28350,2022,coupe,White,3,Gasoline,Automatic
49,BMW,Series 6,37076,2022,combie,Red,3,Gasoline,Manual
47,BMW,Series 5,24171,2022,sedan,Silver,3,Electric,Manual
14,Audi,Q5,12638,2022,SUV,Silver,5,Electric,Manual
5,Mercedes-Benz,GLC,36916,2022,SUV,Red,3,Diesel,Automatic
18,BMW,Series 3,34239,2022,sedan,Red,3,Hybrid,Automatic
8,Mercedes-Benz,C Class,25392,2022,sedan,Red,5,Diesel,Automatic
35,Mercedes-Benz,R Class,33779,2022,minivan,Blue,3,Diesel,Manual
1,Mercedes-Benz,GLC,28427,2022,SUV,Gray,5,Diesel,Manual
46,Audi,Q3,36911,2022,SUV,White,5,Electric,Manual
23,Mercedes-Benz,GLA,35517,2022,SUV,Silver,3,Diesel,Manual
2,BMW,Series 1,41908,2022,hatchback,Red,5,Hybrid,Automatic
43,Mercedes-Benz,GLA,9012,2022,SUV,Blue,3,Hybrid,Automatic
49,BMW,Series 3,6197,2022,combie,Gray,3,Gasoline,Automatic
5,BMW,Series 3,50026,2022,combie,Silver,3,Hybrid,Manual
12,Audi,A7,21839,2022,sedan,Red,3,Diesel,Manual
38,Audi,Q7,31030,2022,SUV,Silver,5,Diesel,Automatic
14,Mercedes-Benz,S Class,42194,2022,sedan,Blue,3,Electric,Automatic
14,Audi,Q7,15981,2022,SUV,Silver,3,Electric,Automatic
30,BMW,Series 6,38400,2022,sedan,Blue,3,Hybrid,Manual
10,BMW,Series 3,42704,2022,combie,Black,3,Diesel,Manual
33,Mercedes-Benz,C Class,28488,2022,combie,White,3,Diesel,Manual
33,Audi,A6,26429,2022,sedan,Silver,5,Gasoline,Automatic
12,Mercedes-Benz,S Class,13742,2022,sedan,Black,5,Gasoline,Automatic
36,Audi,A1,11762,2022,sedan,Gray,5,Diesel,Automatic
42,Mercedes-Benz,C Class,38092,2022,combie,Gray,3,Electric,Manual
40,Mercedes-Benz,C Class,28614,2022,sedan,Gray,5,Electric,Manual
41,Mercedes-Benz,C Class,42233,2022,sedan,Silver,5,Electric,Manual
17,Mercedes-Benz,R Class,41106,2022,minivan,Gray,5,Electric,Automatic
24,Mercedes-Benz,GLS,15945,2022,SUV,Black,3,Electric,Manual
6,BMW,Series 2,21483,2022,coupe,Silver,3,Gasoline,Automatic
50,Audi,A6,26762,2022,combie,Black,5,Hybrid,Automatic
11,Audi,Q3,16376,2022,SUV,Silver,5,Gasoline,Automatic
14,BMW,Series 2,42883,2022,coupe,White,5,Diesel,Automatic
29,Mercedes-Benz,E Class,38047,2022,sedan,Red,5,Gasoline,Manual
25,BMW,Series 4,29840,2022,coupe,Red,3,Diesel,Manual
26,Audi,A1,13655,2022,sedan,Black,5,Gasoline,Automatic
50,Audi,Q7,13756,2022,SUV,Blue,3,Hybrid,Automatic
40,Audi,A5,19746,2022,sedan,White,5,Gasoline,Manual
2,Audi,A4,23695,2022,sedan,Blue,5,Diesel,Manual
50,Audi,A8,26972,2022,sedan,Red,5,Electric,Automatic
11,Mercedes-Benz,R Class,10082,2022,minivan,Gray,5,Diesel,Automatic
48,Audi,A8,46361,2022,sedan,Silver,3,Gasoline,Manual
