<<<<<<< HEAD
purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
34,Mercedes-Benz,GLC,18991,2023,SUV,Blue,5,Gasoline,Manual
9,Mercedes-Benz,C Class,33473,2023,combie,Silver,5,Gasoline,Automatic
16,BMW,M3,39831,2023,sedan,Black,3,Electric,Automatic
40,BMW,Series 2,24425,2023,coupe,Gray,5,Gasoline,Automatic
48,Mercedes-Benz,R Class,35032,2023,minivan,White,5,Electric,Automatic
32,Audi,A6,46980,2023,sedan,Gray,5,Hybrid,Automatic
1,Mercedes-Benz,B Class,44521,2023,hatchback,Silver,3,Electric,Manual
26,BMW,M3,18214,2023,sedan,Gray,5,Electric,Manual
40,BMW,Series 8,26218,2023,sedan,Gray,3,Gasoline,Manual
34,BMW,Series 7,45762,2023,sedan,Gray,3,Electric,Manual
45,BMW,M3,20831,2023,sedan,Blue,5,Gasoline,Automatic
3,Mercedes-Benz,GLC,41591,2023,SUV,Black,3,Electric,Manual
42,BMW,M5,44021,2023,sedan,White,5,Electric,Automatic
16,Mercedes-Benz,Vito,45239,2023,van,White,3,Diesel,Manual
34,Mercedes-Benz,B Class,42547,2023,hatchback,Black,3,Hybrid,Manual
33,Mercedes-Benz,A Class,31371,2023,hatchback,Black,3,Gasoline,Automatic
39,Audi,A4,20962,2023,sedan,Black,3,Gasoline,Automatic
40,Audi,Q5,29184,2023,SUV,Blue,5,Electric,Manual
19,BMW,Series 3,47867,2023,sedan,Gray,3,Diesel,Manual
28,Mercedes-Benz,B Class,46898,2023,hatchback,Red,3,Electric,Manual
39,Audi,A3,26984,2023,hatchback,Red,5,Diesel,Automatic
17,Mercedes-Benz,R Class,43479,2023,minivan,Blue,3,Gasoline,Automatic
50,Audi,Q5,26766,2023,SUV,Red,5,Electric,Manual
43,BMW,Series 6,26323,2023,sedan,White,5,Gasoline,Automatic
8,Mercedes-Benz,B Class,43292,2023,hatchback,Blue,3,Hybrid,Automatic
25,Mercedes-Benz,GLC,43124,2023,SUV,Black,5,Electric,Automatic
36,Audi,A4,41514,2023,sedan,White,5,Gasoline,Manual
45,Audi,Q7,34401,2023,SUV,Gray,5,Gasoline,Manual
3,BMW,Series 5,47336,2023,combie,White,3,Hybrid,Manual
1,BMW,Series 6,51620,2023,combie,Black,3,Gasoline,Automatic
33,Audi,Q5,44533,2023,SUV,Blue,5,Electric,Manual
8,Audi,A8,34126,2023,sedan,Black,5,Hybrid,Automatic
6,BMW,Series 2,39034,2023,coupe,Gray,5,Gasoline,Automatic
38,Mercedes-Benz,GLA,16368,2023,SUV,Gray,3,Hybrid,Automatic
36,BMW,Series 1,49488,2023,hatchback,White,5,Electric,Automatic
6,BMW,Series 6,21125,2023,combie,White,3,Gasoline,Automatic
44,Mercedes-Benz,GLA,26824,2023,SUV,White,5,Electric,Manual
47,Mercedes-Benz,GLA,42560,2023,SUV,Black,5,Gasoline,Automatic
3,BMW,Series 3,25004,2023,combie,Red,3,Hybrid,Automatic
47,BMW,Series 8,35345,2023,coupe,White,5,Electric,Automatic
3,Audi,A8,32984,2023,sedan,Red,5,Electric,Manual
3,BMW,M5,26014,2023,sedan,Gray,5,Electric,Manual
48,BMW,Series 1,25514,2023,hatchback,Blue,5,Gasoline,Automatic
17,Audi,Q3,47847,2023,SUV,Black,3,Gasoline,Automatic
8,Mercedes-Benz,E Class,34169,2023,combie,White,3,Diesel,Automatic
22,Mercedes-Benz,GLA,20500,2023,SUV,Gray,5,Gasoline,Manual
33,BMW,Series 1,19164,2023,hatchback,Gray,5,Electric,Manual
21,BMW,Series 4,43492,2023,coupe,Red,3,Electric,Automatic
3,Audi,A8,23767,2023,sedan,Black,5,Gasoline,Manual
36,Audi,A5,21374,2023,sedan,Red,3,Hybrid,Manual
16,Mercedes-Benz,A Class,44963,2023,hatchback,White,3,Electric,Automatic
47,BMW,Series 5,48070,2023,combie,Silver,5,Electric,Manual
26,BMW,Series 1,23104,2023,hatchback,Gray,3,Electric,Manual
3,Mercedes-Benz,B Class,45553,2023,hatchback,Silver,3,Electric,Automatic
30,BMW,M3,35136,2023,sedan,Blue,3,Electric,Automatic
18,Audi,A6,37363,2023,combie,Red,3,Electric,Automatic
45,Mercedes-Benz,Vito,31121,2023,van,White,3,Gasoline,Manual
31,Mercedes-Benz,GLC,34876,2023,SUV,Gray,5,Gasoline,Manual
7,Audi,A8,30635,2023,sedan,White,5,Gasoline,Automatic
16,Audi,A1,22602,2023,hatchback,Blue,5,Diesel,Automatic
25,Mercedes-Benz,C Class,37400,2023,sedan,Red,5,Hybrid,Automatic
48,Mercedes-Benz,C Class,18298,2023,combie,Blue,5,Electric,Automatic
37,BMW,Series 6,39450,2023,sedan,Red,3,Hybrid,Automatic
19,Mercedes-Benz,B Class,47328,2023,hatchback,Black,5,Electric,Automatic
16,Mercedes-Benz,C Class,35277,2023,combie,White,3,Hybrid,Manual
27,BMW,Series 5,37590,2023,combie,Silver,5,Hybrid,Automatic
44,Audi,A6,44404,2023,combie,Gray,5,Gasoline,Automatic
39,Audi,Q7,44597,2023,SUV,Black,5,Gasoline,Manual
19,Mercedes-Benz,E Class,40724,2023,combie,Red,3,Electric,Automatic
12,BMW,M5,30767,2023,sedan,Red,5,Gasoline,Automatic
24,Audi,A1,46298,2023,hatchback,Blue,5,Hybrid,Manual
4,Mercedes-Benz,GLS,21266,2023,SUV,White,3,Electric,Manual
26,Audi,A4,35219,2023,sedan,Silver,3,Electric,Automatic
20,BMW,Series 5,30245,2023,sedan,White,5,Electric,Automatic
15,BMW,Series 4,24199,2023,coupe,Red,5,Electric,Automatic
47,Mercedes-Benz,C Class,27367,2023,combie,Black,3,Electric,Automatic
2,BMW,Series 5,39185,2023,combie,Blue,3,Electric,Automatic
44,Mercedes-Benz,GLA,44937,2023,SUV,Black,3,Hybrid,Automatic
31,Audi,A3,42544,2023,sedan,Red,5,Hybrid,Automatic
45,BMW,M3,45069,2023,sedan,White,3,Electric,Automatic
22,Audi,Q7,45621,2023,SUV,Silver,3,Hybrid,Manual
9,BMW,Series 5,16339,2023,combie,Silver,5,Gasoline,Automatic
19,Mercedes-Benz,B Class,35188,2023,hatchback,Gray,5,Gasoline,Automatic
37,BMW,Series 3,40789,2023,sedan,White,3,Hybrid,Manual
14,BMW,Series 5,27267,2023,combie,Gray,5,Gasoline,Automatic
10,Mercedes-Benz,Vito,24168,2023,van,Black,5,Electric,Automatic
47,Audi,A1,22098,2023,sedan,Blue,3,Hybrid,Automatic
26,BMW,M5,50347,2023,sedan,Gray,3,Hybrid,Manual
50,BMW,Series 3,49493,2023,sedan,White,3,Electric,Automatic
48,BMW,M3,46998,2023,sedan,Gray,5,Electric,Manual
3,BMW,Series 3,14442,2023,sedan,Blue,5,Gasoline,Automatic
26,Audi,Q5,36869,2023,SUV,Red,5,Gasoline,Manual
6,Audi,A4,21671,2023,sedan,Black,3,Gasoline,Automatic
28,BMW,Series 1,18507,2023,hatchback,Black,3,Gasoline,Manual
15,Audi,Q7,42406,2023,SUV,Blue,5,Gasoline,Manual
49,BMW,Series 3,24767,2023,combie,Red,3,Gasoline,Automatic
14,BMW,M5,36618,2023,sedan,Black,5,Electric,Manual
42,Mercedes-Benz,GLC,44303,2023,SUV,Red,3,Gasoline,Manual
1,Mercedes-Benz,Vito,43233,2023,van,Blue,3,Electric,Manual
36,Audi,A6,37119,2023,combie,White,3,Electric,Manual
37,Mercedes-Benz,S Class,19196,2023,sedan,Black,3,Hybrid,Automatic
9,BMW,Series 1,35871,2023,hatchback,Blue,3,Electric,Automatic
43,BMW,M3,36947,2023,sedan,Silver,5,Electric,Manual
21,Mercedes-Benz,S Class,37122,2023,sedan,Black,5,Hybrid,Automatic
20,BMW,M3,38620,2023,sedan,Black,5,Electric,Manual
45,BMW,Series 6,43087,2023,combie,Black,5,Gasoline,Automatic
20,Mercedes-Benz,E Class,48762,2023,combie,Red,3,Gasoline,Automatic
23,Mercedes-Benz,R Class,37868,2023,minivan,White,3,Hybrid,Manual
6,Audi,A5,39473,2023,sedan,Black,3,Electric,Automatic
15,Audi,A5,30679,2023,sedan,Black,3,Hybrid,Automatic
12,BMW,Series 6,48472,2023,sedan,Blue,3,Electric,Automatic
22,BMW,Series 5,44119,2023,combie,Blue,3,Electric,Manual
38,Audi,A7,36096,2023,sedan,Gray,5,Gasoline,Manual
28,Audi,Q3,47964,2023,SUV,Gray,5,Gasoline,Automatic
12,Audi,A1,26429,2023,hatchback,Black,5,Electric,Automatic
46,Audi,A6,47093,2023,sedan,Black,3,Gasoline,Manual
35,BMW,Series 1,20444,2023,hatchback,White,3,Electric,Automatic
8,Mercedes-Benz,B Class,46662,2023,hatchback,Black,5,Electric,Automatic
12,Audi,A6,37150,2023,sedan,Red,5,Gasoline,Automatic
5,BMW,M3,45333,2023,sedan,White,5,Gasoline,Manual
2,Mercedes-Benz,C Class,25135,2023,combie,Red,5,Gasoline,Manual
6,Mercedes-Benz,GLC,24218,2023,SUV,Black,3,Electric,Automatic
34,Audi,Q5,15903,2023,SUV,Silver,5,Gasoline,Automatic
3,Audi,Q3,24621,2023,SUV,Blue,5,Electric,Automatic
19,Audi,A4,33345,2023,sedan,Gray,3,Electric,Automatic
16,Audi,Q3,37895,2023,SUV,Silver,5,Diesel,Automatic
21,BMW,Series 8,42420,2023,coupe,Red,5,Electric,Automatic
18,Audi,A8,39084,2023,sedan,White,3,Electric,Manual
7,BMW,Series 1,43960,2023,hatchback,Gray,3,Electric,Automatic
42,Audi,A3,38333,2023,hatchback,Gray,3,Electric,Manual
18,BMW,Series 3,19707,2023,sedan,Blue,3,Gasoline,Automatic
30,Audi,A4,28545,2023,sedan,White,5,Electric,Automatic
5,Mercedes-Benz,C Class,27090,2023,combie,White,3,Diesel,Automatic
10,BMW,Series 2,47795,2023,coupe,Gray,5,Electric,Manual
25,Audi,Q5,47361,2023,SUV,Red,5,Gasoline,Automatic
30,BMW,Series 8,23243,2023,coupe,Silver,3,Hybrid,Manual
20,Mercedes-Benz,GLA,28403,2023,SUV,Blue,3,Gasoline,Automatic
29,Mercedes-Benz,GLS,26285,2023,SUV,White,5,Electric,Manual
16,BMW,Series 3,25537,2023,sedan,Gray,5,Electric,Automatic
40,BMW,Series 6,30757,2023,sedan,Red,5,Electric,Automatic
40,BMW,Series 8,29914,2023,sedan,Black,5,Gasoline,Automatic
43,BMW,M3,24999,2023,sedan,Black,3,Electric,Automatic
11,BMW,Series 4,31199,2023,coupe,Red,3,Diesel,Automatic
40,Audi,A5,12658,2023,sedan,Red,5,Hybrid,Manual
47,BMW,Series 2,32025,2023,coupe,Blue,5,Electric,Manual
10,Mercedes-Benz,GLA,14934,2023,SUV,Silver,5,Gasoline,Manual
32,Mercedes-Benz,B Class,34757,2023,hatchback,Gray,5,Hybrid,Automatic
8,BMW,Series 2,41950,2023,coupe,White,5,Electric,Automatic
28,BMW,Series 4,36805,2023,coupe,White,5,Gasoline,Manual
33,Audi,Q7,29682,2023,SUV,Red,3,Electric,Automatic
2,Audi,Q5,32820,2023,SUV,Silver,5,Diesel,Automatic
29,Audi,A5,27426,2023,sedan,Blue,3,Hybrid,Manual
20,BMW,Series 8,37085,2023,coupe,Red,3,Diesel,Automatic
1,BMW,Series 8,15020,2023,coupe,Gray,3,Electric,Manual
22,Audi,A6,42671,2023,sedan,Silver,5,Gasoline,Automatic
19,Audi,Q3,33783,2023,SUV,White,5,Electric,Manual
13,Mercedes-Benz,S Class,28260,2023,sedan,Red,5,Gasoline,Automatic
45,BMW,Series 4,42057,2023,coupe,Black,3,Electric,Manual
47,Mercedes-Benz,Vito,30479,2023,van,Black,3,Gasoline,Automatic
22,BMW,Series 6,20094,2023,combie,Gray,3,Hybrid,Automatic
40,Audi,A4,24711,2023,sedan,Gray,5,Hybrid,Automatic
15,Mercedes-Benz,GLC,38016,2023,SUV,Black,3,Electric,Automatic
5,Audi,A6,20388,2023,sedan,Silver,3,Gasoline,Manual
15,BMW,Series 7,51722,2023,sedan,Blue,5,Electric,Automatic
20,Audi,A4,41588,2023,sedan,Silver,3,Gasoline,Automatic
14,Mercedes-Benz,A Class,34539,2023,hatchback,Silver,3,Hybrid,Manual
21,BMW,Series 3,32816,2023,sedan,Blue,5,Hybrid,Automatic
5,BMW,Series 4,33469,2023,coupe,Red,3,Electric,Automatic
36,Audi,A3,24044,2023,hatchback,Blue,3,Electric,Automatic
37,Audi,A8,40855,2023,sedan,Black,3,Gasoline,Automatic
33,Audi,A8,41558,2023,sedan,Red,3,Electric,Manual
17,Mercedes-Benz,GLC,43606,2023,SUV,Blue,3,Electric,Manual
11,Audi,Q7,36594,2023,SUV,Red,5,Electric,Manual
39,Mercedes-Benz,R Class,28089,2023,minivan,Blue,5,Electric,Automatic
9,Audi,A5,27610,2023,sedan,Gray,3,Gasoline,Manual
24,Mercedes-Benz,Vito,17353,2023,van,Gray,5,Electric,Automatic
43,BMW,Series 5,44831,2023,sedan,Silver,5,Diesel,Automatic
46,Mercedes-Benz,Vito,26997,2023,van,Gray,3,Electric,Automatic
47,BMW,Series 8,31699,2023,sedan,Blue,5,Gasoline,Automatic
44,Mercedes-Benz,S Class,25759,2023,sedan,Silver,3,Diesel,Automatic
47,Audi,A1,48649,2023,hatchback,Silver,3,Electric,Automatic
18,Audi,Q7,24048,2023,SUV,Blue,3,Electric,Manual
40,Mercedes-Benz,A Class,34054,2023,hatchback,Gray,5,Electric,Automatic
7,Mercedes-Benz,A Class,16163,2023,hatchback,Black,5,Electric,Manual
36,BMW,M5,33455,2023,sedan,Black,5,Electric,Manual
37,Mercedes-Benz,E Class,46212,2023,combie,Red,3,Electric,Manual
44,BMW,Series 6,49423,2023,combie,Silver,5,Hybrid,Automatic
20,Mercedes-Benz,A Class,46006,2023,hatchback,Gray,5,Gasoline,Manual
4,Audi,A7,19339,2023,sedan,White,5,Diesel,Automatic
23,Audi,A8,28629,2023,sedan,Black,5,Electric,Manual
20,BMW,Series 6,41842,2023,combie,Gray,5,Electric,Automatic
12,Mercedes-Benz,E Class,15947,2023,sedan,Gray,5,Electric,Manual
11,BMW,M3,30047,2023,sedan,Red,5,Electric,Automatic
22,Mercedes-Benz,C Class,36328,2023,combie,Blue,5,Gasoline,Manual
27,Audi,A5,16710,2023,sedan,Red,3,Electric,Manual
20,Audi,A3,25563,2023,sedan,Silver,3,Electric,Manual
29,BMW,Series 7,23360,2023,sedan,Red,3,Electric,Automatic
40,Mercedes-Benz,Vito,39696,2023,van,Blue,3,Hybrid,Automatic
10,BMW,Series 1,33774,2023,hatchback,Silver,3,Hybrid,Manual
3,Audi,Q7,33911,2023,SUV,Silver,3,Electric,Automatic
8,Mercedes-Benz,A Class,34997,2023,hatchback,Red,5,Electric,Manual
1,BMW,Series 3,20630,2023,sedan,Red,5,Diesel,Manual
14,Audi,A3,39035,2023,hatchback,Silver,5,Hybrid,Automatic
9,BMW,Series 7,29241,2023,sedan,Blue,3,Electric,Automatic
29,Audi,Q3,26559,2023,SUV,Silver,5,Electric,Manual
2,Mercedes-Benz,B Class,42840,2023,hatchback,Black,3,Gasoline,Automatic
26,Audi,A3,36510,2023,hatchback,Black,3,Gasoline,Automatic
17,Audi,Q3,27136,2023,SUV,Silver,5,Electric,Automatic
24,Audi,A3,30791,2023,hatchback,Blue,3,Gasoline,Manual
26,Mercedes-Benz,E Class,21921,2023,sedan,Blue,3,Electric,Manual
31,Mercedes-Benz,B Class,14213,2023,hatchback,Black,5,Electric,Automatic
42,Mercedes-Benz,GLA,25890,2023,SUV,Blue,5,Electric,Automatic
31,Audi,Q3,40302,2023,SUV,Blue,3,Gasoline,Automatic
34,Audi,A3,44991,2023,hatchback,Red,5,Electric,Manual
26,BMW,M5,21608,2023,sedan,Red,5,Gasoline,Automatic
12,Audi,Q5,34532,2023,SUV,Gray,5,Hybrid,Manual
38,Mercedes-Benz,R Class,22913,2023,minivan,White,3,Electric,Manual
44,Mercedes-Benz,GLS,17987,2023,SUV,Gray,3,Gasoline,Automatic
12,Mercedes-Benz,R Class,32712,2023,minivan,White,3,Electric,Manual
15,Audi,Q3,22628,2023,SUV,Gray,3,Electric,Automatic
38,Mercedes-Benz,C Class,43122,2023,combie,Black,5,Electric,Automatic
44,Audi,A3,13662,2023,hatchback,Gray,5,Electric,Automatic
18,Audi,A4,31368,2023,sedan,Red,3,Electric,Automatic
39,Audi,Q5,23518,2023,SUV,Black,5,Electric,Manual
48,BMW,Series 4,36087,2023,coupe,Blue,5,Electric,Automatic
9,Mercedes-Benz,GLC,50475,2023,SUV,Gray,5,Electric,Manual
14,BMW,Series 1,32996,2023,hatchback,White,3,Hybrid,Manual
27,BMW,Series 1,23239,2023,hatchback,White,5,Gasoline,Automatic
24,Mercedes-Benz,GLS,29348,2023,SUV,Gray,5,Electric,Automatic
30,Audi,A1,44851,2023,sedan,Blue,3,Gasoline,Manual
2,Audi,A7,30553,2023,sedan,Red,3,Electric,Automatic
20,BMW,Series 3,31171,2023,sedan,Blue,5,Hybrid,Manual
37,Mercedes-Benz,Vito,20275,2023,van,Gray,5,Gasoline,Manual
10,Audi,A5,43654,2023,sedan,Gray,3,Electric,Manual
47,Audi,A5,48077,2023,sedan,White,3,Electric,Manual
2,Audi,A7,48566,2023,sedan,Gray,5,Gasoline,Manual
41,Mercedes-Benz,GLC,24542,2023,SUV,White,5,Gasoline,Manual
3,Mercedes-Benz,R Class,30389,2023,minivan,Silver,5,Electric,Automatic
31,Mercedes-Benz,C Class,24129,2023,combie,Black,5,Hybrid,Manual
26,Audi,Q7,15182,2023,SUV,Black,5,Electric,Automatic
46,Audi,Q5,50373,2023,SUV,White,5,Gasoline,Manual
19,BMW,Series 5,16840,2023,sedan,Silver,5,Diesel,Automatic
11,Audi,Q5,34725,2023,SUV,Gray,5,Electric,Manual
40,BMW,Series 7,13112,2023,sedan,Silver,5,Electric,Automatic
1,Audi,A4,31814,2023,sedan,Blue,5,Diesel,Automatic
24,BMW,Series 1,46428,2023,hatchback,Silver,3,Hybrid,Manual
35,BMW,Series 8,43394,2023,coupe,White,5,Diesel,Automatic
23,BMW,Series 4,24835,2023,coupe,Blue,3,Diesel,Manual
37,BMW,Series 3,16771,2023,sedan,Black,3,Electric,Automatic
4,Mercedes-Benz,R Class,25545,2023,minivan,Red,5,Gasoline,Manual
15,BMW,Series 2,30476,2023,coupe,White,3,Gasoline,Automatic
3,BMW,M3,15069,2023,sedan,Red,3,Gasoline,Manual
22,Audi,A4,14250,2023,sedan,Red,3,Electric,Manual
39,Mercedes-Benz,A Class,21265,2023,hatchback,White,5,Electric,Automatic
21,Audi,A4,26438,2023,sedan,Silver,5,Electric,Manual
25,Mercedes-Benz,S Class,41263,2023,sedan,Black,5,Gasoline,Manual
44,Mercedes-Benz,GLS,41690,2023,SUV,Gray,5,Diesel,Manual
42,Audi,A3,20015,2023,hatchback,Blue,5,Gasoline,Automatic
16,BMW,Series 8,42150,2023,sedan,Silver,3,Gasoline,Automatic
39,Audi,Q5,41758,2023,SUV,Black,3,Hybrid,Manual
37,Mercedes-Benz,GLS,44709,2023,SUV,Blue,5,Gasoline,Manual
16,Audi,A4,31725,2023,sedan,Silver,3,Electric,Manual
32,Audi,Q3,35618,2023,SUV,Red,3,Electric,Automatic
20,Audi,Q7,25168,2023,SUV,Silver,3,Gasoline,Manual
45,BMW,M5,21173,2023,sedan,Black,3,Electric,Automatic
42,Mercedes-Benz,C Class,33539,2023,sedan,Silver,3,Gasoline,Manual
36,Mercedes-Benz,A Class,45831,2023,hatchback,Black,3,Diesel,Manual
20,Audi,A4,34626,2023,sedan,White,5,Gasoline,Automatic
23,Audi,A8,37892,2023,sedan,Silver,5,Gasoline,Automatic
12,Mercedes-Benz,Vito,26698,2023,van,Gray,3,Gasoline,Automatic
38,Mercedes-Benz,Vito,38820,2023,van,White,5,Gasoline,Automatic
26,BMW,Series 2,32095,2023,coupe,Red,3,Hybrid,Automatic
17,Mercedes-Benz,Vito,15545,2023,van,Black,3,Electric,Automatic
39,BMW,Series 6,19218,2023,combie,Gray,3,Gasoline,Manual
29,BMW,Series 6,20518,2023,combie,Gray,3,Diesel,Automatic
50,BMW,Series 8,22553,2023,sedan,White,3,Electric,Manual
11,Audi,A5,27782,2023,sedan,Blue,3,Gasoline,Automatic
8,Mercedes-Benz,B Class,21356,2023,hatchback,Silver,3,Hybrid,Manual
23,BMW,Series 6,35869,2023,sedan,White,3,Gasoline,Manual
38,BMW,Series 7,49901,2023,sedan,Red,5,Electric,Automatic
37,Audi,A6,36062,2023,sedan,Black,3,Electric,Automatic
6,Audi,A3,47371,2023,sedan,Red,3,Electric,Automatic
31,Audi,A3,51559,2023,sedan,Silver,3,Hybrid,Manual
36,BMW,Series 5,35582,2023,combie,Gray,3,Gasoline,Automatic
16,Mercedes-Benz,S Class,44433,2023,sedan,Black,5,Gasoline,Manual
42,Audi,A1,25169,2023,hatchback,Red,3,Electric,Automatic
38,Mercedes-Benz,C Class,26663,2023,combie,Gray,3,Electric,Manual
35,Audi,A4,26669,2023,sedan,Red,5,Electric,Automatic
27,BMW,Series 3,38406,2023,combie,Blue,3,Hybrid,Automatic
48,Mercedes-Benz,GLA,42128,2023,SUV,Gray,3,Gasoline,Manual
9,Mercedes-Benz,A Class,32169,2023,hatchback,Gray,3,Electric,Manual
38,Audi,A3,19596,2023,hatchback,Gray,5,Electric,Manual
12,Audi,A7,37663,2023,sedan,Black,5,Electric,Manual
27,Audi,A4,26325,2023,sedan,Silver,3,Electric,Automatic
39,BMW,Series 7,40270,2023,sedan,Red,3,Electric,Automatic
41,Mercedes-Benz,GLS,14070,2023,SUV,Blue,5,Hybrid,Manual
23,Mercedes-Benz,A Class,48316,2023,hatchback,Red,5,Electric,Manual
21,Mercedes-Benz,A Class,44642,2023,hatchback,White,5,Gasoline,Automatic
49,Mercedes-Benz,GLC,26511,2023,SUV,Blue,3,Hybrid,Manual
10,Audi,A3,25301,2023,hatchback,Gray,5,Diesel,Manual
50,Audi,A6,28602,2023,combie,Blue,5,Gasoline,Manual
37,Audi,Q7,36368,2023,SUV,White,5,Electric,Automatic
7,BMW,Series 5,28295,2023,combie,Red,5,Electric,Manual
33,BMW,Series 1,52267,2023,hatchback,Red,3,Gasoline,Automatic
37,Audi,Q3,47001,2023,SUV,Red,5,Electric,Manual
41,Audi,A6,36215,2023,combie,Red,3,Diesel,Manual
29,Audi,A4,30310,2023,sedan,Red,3,Gasoline,Manual
47,Audi,Q3,45410,2023,SUV,Red,5,Hybrid,Manual
43,BMW,Series 1,21074,2023,hatchback,Silver,5,Diesel,Automatic
20,Audi,A7,22728,2023,sedan,Gray,5,Electric,Manual
8,Mercedes-Benz,C Class,38059,2023,combie,Gray,3,Gasoline,Manual
4,BMW,Series 1,47282,2023,hatchback,White,3,Electric,Manual
41,BMW,Series 7,49367,2023,sedan,Black,3,Electric,Manual
34,Audi,Q5,27997,2023,SUV,Red,5,Electric,Automatic
40,Mercedes-Benz,A Class,36887,2023,hatchback,Silver,3,Electric,Manual
47,Audi,Q5,32738,2023,SUV,Blue,3,Electric,Manual
50,Mercedes-Benz,C Class,35024,2023,combie,Gray,3,Electric,Manual
2,Mercedes-Benz,Vito,13073,2023,van,Red,5,Electric,Manual
48,Mercedes-Benz,GLS,23690,2023,SUV,Red,5,Electric,Manual
23,Mercedes-Benz,C Class,29745,2023,combie,Red,5,Hybrid,Automatic
14,Mercedes-Benz,R Class,16769,2023,minivan,Silver,3,Gasoline,Manual
28,Mercedes-Benz,A Class,22859,2023,hatchback,Gray,5,Electric,Manual
29,Audi,A4,19960,2023,sedan,Gray,3,Gasoline,Manual
7,BMW,Series 6,45317,2023,sedan,White,5,Gasoline,Manual
13,BMW,Series 2,34834,2023,coupe,Red,5,Gasoline,Manual
21,Mercedes-Benz,GLS,19029,2023,SUV,Black,3,Gasoline,Automatic
34,Mercedes-Benz,C Class,21035,2023,sedan,Red,5,Electric,Automatic
45,Mercedes-Benz,B Class,39379,2023,hatchback,Blue,3,Electric,Automatic
3,Audi,Q5,33565,2023,SUV,Silver,5,Hybrid,Automatic
23,Audi,A4,18160,2023,sedan,White,5,Hybrid,Automatic
50,BMW,Series 1,46294,2023,hatchback,Black,3,Hybrid,Automatic
13,Audi,A7,32973,2023,sedan,Silver,3,Gasoline,Automatic
26,BMW,Series 1,49088,2023,hatchback,Red,3,Hybrid,Manual
44,Mercedes-Benz,E Class,33484,2023,combie,Gray,5,Gasoline,Manual
39,Mercedes-Benz,C Class,45155,2023,sedan,Silver,3,Diesel,Automatic
24,Audi,A8,26073,2023,sedan,Black,5,Gasoline,Manual
16,Mercedes-Benz,Vito,34507,2023,van,Gray,3,Electric,Automatic
39,Audi,A1,26103,2023,sedan,White,5,Electric,Manual
7,Audi,A8,25909,2023,sedan,White,5,Hybrid,Automatic
40,Audi,Q3,16718,2023,SUV,Black,3,Gasoline,Automatic
37,BMW,Series 6,35770,2023,combie,White,5,Gasoline,Automatic
50,BMW,M5,49198,2023,sedan,Black,5,Hybrid,Manual
48,BMW,M5,24047,2023,sedan,Red,3,Electric,Manual
4,BMW,Series 8,34576,2023,coupe,White,3,Diesel,Automatic
2,Mercedes-Benz,R Class,44185,2023,minivan,Red,5,Gasoline,Manual
7,BMW,Series 7,35109,2023,sedan,Black,3,Gasoline,Automatic
29,Mercedes-Benz,R Class,22795,2023,minivan,Blue,3,Electric,Automatic
44,Audi,Q5,38227,2023,SUV,Blue,3,Electric,Automatic
9,Mercedes-Benz,E Class,37335,2023,sedan,Black,5,Gasoline,Automatic
28,Mercedes-Benz,GLC,16934,2023,SUV,White,3,Hybrid,Automatic
16,Audi,A1,19603,2023,sedan,White,5,Gasoline,Automatic
27,Audi,Q3,25310,2023,SUV,White,3,Electric,Automatic
15,Mercedes-Benz,S Class,30205,2023,sedan,White,3,Gasoline,Automatic
12,BMW,Series 5,44416,2023,combie,Blue,5,Electric,Manual
25,BMW,Series 8,46189,2023,coupe,Blue,5,Electric,Manual
4,Audi,Q3,30633,2023,SUV,Red,5,Electric,Automatic
36,BMW,Series 5,23214,2023,sedan,Silver,5,Diesel,Manual
16,Audi,Q7,53699,2023,SUV,Blue,3,Gasoline,Automatic
46,Mercedes-Benz,R Class,18767,2023,minivan,Gray,5,Hybrid,Manual
30,Audi,A6,30057,2023,sedan,White,3,Electric,Manual
27,BMW,Series 2,30185,2023,coupe,Red,5,Gasoline,Automatic
32,BMW,Series 3,25547,2023,combie,Red,5,Electric,Automatic
31,Mercedes-Benz,S Class,21020,2023,sedan,White,5,Gasoline,Manual
36,BMW,Series 2,30303,2023,coupe,White,3,Gasoline,Automatic
33,Audi,A7,19379,2023,sedan,Gray,3,Electric,Automatic
1,Mercedes-Benz,GLS,17874,2023,SUV,Blue,3,Electric,Automatic
8,BMW,M5,38933,2023,sedan,Blue,3,Hybrid,Automatic
50,Audi,A5,17024,2023,sedan,Gray,5,Electric,Manual
37,BMW,Series 3,28623,2023,combie,Black,5,Diesel,Automatic
38,Mercedes-Benz,B Class,34001,2023,hatchback,Silver,5,Gasoline,Automatic
40,BMW,M3,12481,2023,sedan,White,3,Gasoline,Automatic
48,Audi,Q7,23093,2023,SUV,Silver,3,Electric,Automatic
36,BMW,Series 1,46386,2023,hatchback,White,5,Gasoline,Automatic
3,Audi,A4,42801,2023,sedan,Red,5,Electric,Automatic
27,Mercedes-Benz,C Class,26524,2023,sedan,White,3,Electric,Manual
42,Mercedes-Benz,A Class,39839,2023,hatchback,Black,3,Gasoline,Manual
7,Audi,A5,31821,2023,sedan,Red,3,Hybrid,Manual
41,BMW,Series 8,24080,2023,sedan,Blue,5,Electric,Manual
21,Audi,A8,49819,2023,sedan,Blue,3,Electric,Automatic
